drug	canonical_pathway	perm_pvalue_adj
repaglinide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.147
repaglinide	WP_CILIARY_LANDSCAPE	1
repaglinide	WP_CYTOSINE_METHYLATION	0.114
repaglinide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.003
repaglinide	WP_EICOSANOID_SYNTHESIS	0.096
repaglinide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.18
repaglinide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.138
repaglinide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.477
repaglinide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.843
repaglinide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.411
repaglinide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.024
repaglinide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.171
repaglinide	WP_IL_1_SIGNALING_PATHWAY	0.429
repaglinide	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.66
repaglinide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.264
repaglinide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.078
repaglinide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.189
repaglinide	WP_MEVALONATE_PATHWAY	0.165
repaglinide	WP_MRNA_PROCESSING	1
repaglinide	WP_MTHFR_DEFICIENCY	0.081
repaglinide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.369
repaglinide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.174
repaglinide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.273
repaglinide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.294
repaglinide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.423
repaglinide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.255
repaglinide	WP_VEGFA_VEGFR2_SIGNALING	0.642
repaglinide	WP_WNT_SIGNALING_PATHWAY	0.021
nateglinide	BIOCARTA_EICOSANOID_PATHWAY	0.12
nateglinide	BIOCARTA_FMLP_PATHWAY	0.298
nateglinide	BIOCARTA_PLCD_PATHWAY	0.442
nateglinide	BIOCARTA_SHH_PATHWAY	0.02
nateglinide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.17
nateglinide	KEGG_DILATED_CARDIOMYOPATHY	0.086
nateglinide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.266
nateglinide	KEGG_LINOLEIC_ACID_METABOLISM	0.092
nateglinide	KEGG_LONG_TERM_DEPRESSION	0.33
nateglinide	KEGG_SPHINGOLIPID_METABOLISM	0.706
nateglinide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.122
nateglinide	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.172
nateglinide	KEGG_VEGF_SIGNALING_PATHWAY	0.416
nateglinide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.172
nateglinide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.13
nateglinide	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
nateglinide	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.132
nateglinide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.256
nateglinide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.242
nateglinide	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.304
nateglinide	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.678
nateglinide	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.142
nateglinide	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.118
nateglinide	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.276
nateglinide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.18
nateglinide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.21
nateglinide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.188
nateglinide	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.554
nateglinide	PID_ECADHERIN_STABILIZATION_PATHWAY	0.558
nateglinide	PID_EPHA_FWDPATHWAY	0.534
nateglinide	PID_HEDGEHOG_2PATHWAY	0.49
nateglinide	PID_HIF2PATHWAY	0.084
nateglinide	PID_IL1_PATHWAY	0.322
nateglinide	PID_INTEGRIN4_PATHWAY	0.652
nateglinide	PID_INTEGRIN_CS_PATHWAY	0.578
nateglinide	PID_RXR_VDR_PATHWAY	0.004
nateglinide	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.262
nateglinide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.022
nateglinide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.1
nateglinide	REACTOME_ALK_MUTANTS_BIND_TKIS	0.246
nateglinide	REACTOME_BASIGIN_INTERACTIONS	0.106
nateglinide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.14
nateglinide	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.05
nateglinide	REACTOME_COENZYME_A_BIOSYNTHESIS	0.454
nateglinide	REACTOME_CRISTAE_FORMATION	0.818
nateglinide	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.142
nateglinide	REACTOME_DOPAMINE_RECEPTORS	0.282
nateglinide	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.556
nateglinide	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.09
nateglinide	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.082
nateglinide	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.136
nateglinide	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.512
nateglinide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.038
nateglinide	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.268
nateglinide	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	0.686
nateglinide	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.722
nateglinide	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.298
nateglinide	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.192
nateglinide	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.244
nateglinide	REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.624
nateglinide	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.496
nateglinide	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.068
nateglinide	REACTOME_MRNA_SPLICING	0.886
nateglinide	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.768
nateglinide	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.764
nateglinide	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.734
nateglinide	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.24
nateglinide	REACTOME_PYRUVATE_METABOLISM	0.234
nateglinide	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.262
nateglinide	REACTOME_RAC1_GTPASE_CYCLE	0.742
nateglinide	REACTOME_RAC2_GTPASE_CYCLE	0.746
nateglinide	REACTOME_RAC3_GTPASE_CYCLE	0.744
nateglinide	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.534
nateglinide	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.762
nateglinide	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.228
nateglinide	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.468
nateglinide	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.042
nateglinide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.18
nateglinide	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
nateglinide	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
nateglinide	REACTOME_SIGNALING_BY_BMP	0.266
nateglinide	REACTOME_SIGNALING_BY_VEGF	0.178
nateglinide	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.186
nateglinide	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.092
nateglinide	REACTOME_THYROXINE_BIOSYNTHESIS	0.098
nateglinide	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.418
nateglinide	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.78
nateglinide	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.61
nateglinide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.042
nateglinide	WP_15Q25_COPY_NUMBER_VARIATION	0.284
nateglinide	WP_AGE_RAGE_PATHWAY	0.232
nateglinide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.356
nateglinide	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.192
nateglinide	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.092
nateglinide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.098
nateglinide	WP_CILIARY_LANDSCAPE	0.75
nateglinide	WP_CYTOSINE_METHYLATION	0.076
nateglinide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.002
nateglinide	WP_EICOSANOID_SYNTHESIS	0.064
nateglinide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.12
nateglinide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.092
nateglinide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.318
nateglinide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.764
nateglinide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.274
nateglinide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.016
nateglinide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.114
nateglinide	WP_IL_1_SIGNALING_PATHWAY	0.286
nateglinide	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.44
nateglinide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.176
nateglinide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.052
nateglinide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.126
nateglinide	WP_MEVALONATE_PATHWAY	0.11
nateglinide	WP_MRNA_PROCESSING	1
nateglinide	WP_MTHFR_DEFICIENCY	0.332
nateglinide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.246
nateglinide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.116
nateglinide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.182
nateglinide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.196
nateglinide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.282
nateglinide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.17
nateglinide	WP_VEGFA_VEGFR2_SIGNALING	0.428
nateglinide	WP_WNT_SIGNALING_PATHWAY	0.014
canagliflozin	BIOCARTA_EICOSANOID_PATHWAY	0.091
canagliflozin	BIOCARTA_FMLP_PATHWAY	0.361
canagliflozin	BIOCARTA_PLCD_PATHWAY	0.251
canagliflozin	BIOCARTA_SHH_PATHWAY	0.09
canagliflozin	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.209
canagliflozin	KEGG_DILATED_CARDIOMYOPATHY	0.063
canagliflozin	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.271
canagliflozin	KEGG_LINOLEIC_ACID_METABOLISM	0.152
canagliflozin	KEGG_LONG_TERM_DEPRESSION	0.148
canagliflozin	KEGG_SPHINGOLIPID_METABOLISM	0.048
canagliflozin	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.324
canagliflozin	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.497
canagliflozin	KEGG_VEGF_SIGNALING_PATHWAY	0.344
canagliflozin	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.286
canagliflozin	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.243
canagliflozin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.608
canagliflozin	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.488
canagliflozin	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.38
canagliflozin	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.243
canagliflozin	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.348
canagliflozin	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.65
canagliflozin	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.393
canagliflozin	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.313
canagliflozin	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.288
canagliflozin	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.298
canagliflozin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.34
canagliflozin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.316
canagliflozin	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.243
canagliflozin	PID_ECADHERIN_STABILIZATION_PATHWAY	0.415
canagliflozin	PID_EPHA_FWDPATHWAY	0.39
canagliflozin	PID_HEDGEHOG_2PATHWAY	0.261
canagliflozin	PID_HIF2PATHWAY	0.198
canagliflozin	PID_IL1_PATHWAY	0.411
canagliflozin	PID_INTEGRIN4_PATHWAY	0.452
canagliflozin	PID_INTEGRIN_CS_PATHWAY	0.351
canagliflozin	PID_RXR_VDR_PATHWAY	0.114
canagliflozin	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.262
canagliflozin	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.083
canagliflozin	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.182
canagliflozin	REACTOME_ALK_MUTANTS_BIND_TKIS	0.169
canagliflozin	REACTOME_BASIGIN_INTERACTIONS	0.155
canagliflozin	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.258
canagliflozin	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.194
canagliflozin	REACTOME_COENZYME_A_BIOSYNTHESIS	0.213
canagliflozin	REACTOME_CRISTAE_FORMATION	0.501
canagliflozin	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.358
canagliflozin	REACTOME_DOPAMINE_RECEPTORS	0.017
canagliflozin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.434
canagliflozin	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.114
canagliflozin	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.112
canagliflozin	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.501
canagliflozin	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.212
canagliflozin	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.023
canagliflozin	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.472
canagliflozin	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	0.053
canagliflozin	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.057
canagliflozin	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.27
canagliflozin	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.046
canagliflozin	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.233
canagliflozin	REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.3
canagliflozin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.121
canagliflozin	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.397
canagliflozin	REACTOME_MRNA_SPLICING	0.822
canagliflozin	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.286
canagliflozin	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.423
canagliflozin	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.799
canagliflozin	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.07
canagliflozin	REACTOME_PYRUVATE_METABOLISM	0.152
canagliflozin	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.168
canagliflozin	REACTOME_RAC1_GTPASE_CYCLE	0.409
canagliflozin	REACTOME_RAC2_GTPASE_CYCLE	0.404
canagliflozin	REACTOME_RAC3_GTPASE_CYCLE	0.383
canagliflozin	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.157
canagliflozin	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.385
canagliflozin	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.08
canagliflozin	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.31
canagliflozin	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.293
canagliflozin	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.275
canagliflozin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.619
canagliflozin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.681
canagliflozin	REACTOME_SIGNALING_BY_BMP	0.552
canagliflozin	REACTOME_SIGNALING_BY_VEGF	0.314
canagliflozin	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.67
canagliflozin	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.131
canagliflozin	REACTOME_THYROXINE_BIOSYNTHESIS	0.108
canagliflozin	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.389
canagliflozin	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.636
canagliflozin	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.246
canagliflozin	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.027
canagliflozin	WP_15Q25_COPY_NUMBER_VARIATION	0.101
canagliflozin	WP_AGE_RAGE_PATHWAY	0.103
canagliflozin	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.22
canagliflozin	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.402
canagliflozin	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.258
canagliflozin	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.26
canagliflozin	WP_CILIARY_LANDSCAPE	0.588
canagliflozin	WP_CYTOSINE_METHYLATION	0.459
canagliflozin	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.145
canagliflozin	WP_EICOSANOID_SYNTHESIS	0.174
canagliflozin	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.39
canagliflozin	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.153
canagliflozin	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.481
canagliflozin	WP_GLYCOSPHINGOLIPID_METABOLISM	0.072
canagliflozin	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.429
canagliflozin	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.162
canagliflozin	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.505
canagliflozin	WP_IL_1_SIGNALING_PATHWAY	0.414
canagliflozin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.318
canagliflozin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.668
canagliflozin	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.2
canagliflozin	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.306
canagliflozin	WP_MEVALONATE_PATHWAY	0.299
canagliflozin	WP_MRNA_PROCESSING	0.821
canagliflozin	WP_MTHFR_DEFICIENCY	0.197
canagliflozin	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.417
canagliflozin	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.207
canagliflozin	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.279
canagliflozin	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.463
canagliflozin	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.443
canagliflozin	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.349
canagliflozin	WP_VEGFA_VEGFR2_SIGNALING	0.478
canagliflozin	WP_WNT_SIGNALING_PATHWAY	0.365
dapagliflozin	BIOCARTA_EICOSANOID_PATHWAY	0.091
dapagliflozin	BIOCARTA_FMLP_PATHWAY	0.361
dapagliflozin	BIOCARTA_PLCD_PATHWAY	0.251
dapagliflozin	BIOCARTA_SHH_PATHWAY	0.09
dapagliflozin	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.209
dapagliflozin	KEGG_DILATED_CARDIOMYOPATHY	0.063
dapagliflozin	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.271
dapagliflozin	KEGG_LINOLEIC_ACID_METABOLISM	0.152
dapagliflozin	KEGG_LONG_TERM_DEPRESSION	0.148
dapagliflozin	KEGG_SPHINGOLIPID_METABOLISM	0.048
dapagliflozin	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.324
dapagliflozin	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.497
dapagliflozin	KEGG_VEGF_SIGNALING_PATHWAY	0.344
dapagliflozin	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.286
dapagliflozin	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.243
dapagliflozin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.608
dapagliflozin	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.488
dapagliflozin	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.38
dapagliflozin	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.243
dapagliflozin	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.348
dapagliflozin	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.65
dapagliflozin	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.393
dapagliflozin	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.313
dapagliflozin	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.288
dapagliflozin	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.298
dapagliflozin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.34
dapagliflozin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.316
dapagliflozin	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.243
dapagliflozin	PID_ECADHERIN_STABILIZATION_PATHWAY	0.415
dapagliflozin	PID_EPHA_FWDPATHWAY	0.39
dapagliflozin	PID_HEDGEHOG_2PATHWAY	0.261
dapagliflozin	PID_HIF2PATHWAY	0.198
dapagliflozin	PID_IL1_PATHWAY	0.411
dapagliflozin	PID_INTEGRIN4_PATHWAY	0.452
dapagliflozin	PID_INTEGRIN_CS_PATHWAY	0.351
dapagliflozin	PID_RXR_VDR_PATHWAY	0.114
dapagliflozin	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.262
dapagliflozin	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.083
dapagliflozin	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.182
dapagliflozin	REACTOME_ALK_MUTANTS_BIND_TKIS	0.169
dapagliflozin	REACTOME_BASIGIN_INTERACTIONS	0.155
