drug	canonical_pathway	perm_pvalue_adj
fenofibrate	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.108
fenofibrate	WP_HISTONE_MODIFICATIONS	0.81
fenofibrate	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.489
fenofibrate	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.099
fenofibrate	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.702
fenofibrate	WP_LIVER_X_RECEPTOR_PATHWAY	0.009
fenofibrate	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.417
fenofibrate	WP_MONOAMINE_TRANSPORT	0.366
fenofibrate	WP_MRNA_PROCESSING	1
fenofibrate	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.003
fenofibrate	WP_PI3K_AKT_SIGNALING_PATHWAY	0.408
fenofibrate	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.48
fenofibrate	WP_SULINDAC_METABOLIC_PATHWAY	0.054
fenofibrate	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.336
fenofibrate	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.45
gemfibrozil	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.075
gemfibrozil	BIOCARTA_EPHA4_PATHWAY	1
gemfibrozil	BIOCARTA_FXR_PATHWAY	0.025
gemfibrozil	BIOCARTA_NUCLEARRS_PATHWAY	0.005
gemfibrozil	BIOCARTA_STATHMIN_PATHWAY	0.86
gemfibrozil	KEGG_ABC_TRANSPORTERS	0
gemfibrozil	KEGG_AXON_GUIDANCE	1
gemfibrozil	KEGG_ECM_RECEPTOR_INTERACTION	1
gemfibrozil	KEGG_FOCAL_ADHESION	1
gemfibrozil	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.74
gemfibrozil	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.53
gemfibrozil	KEGG_MTOR_SIGNALING_PATHWAY	0.885
gemfibrozil	KEGG_O_GLYCAN_BIOSYNTHESIS	0.595
gemfibrozil	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.495
gemfibrozil	KEGG_REGULATION_OF_AUTOPHAGY	0.63
gemfibrozil	KEGG_RIBOSOME	1
gemfibrozil	KEGG_SULFUR_METABOLISM	0.13
gemfibrozil	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.07
gemfibrozil	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
gemfibrozil	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.53
gemfibrozil	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.35
gemfibrozil	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.24
gemfibrozil	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.78
gemfibrozil	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
gemfibrozil	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.665
gemfibrozil	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.895
gemfibrozil	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	1
gemfibrozil	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
gemfibrozil	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.715
gemfibrozil	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.625
gemfibrozil	PID_ALPHA_SYNUCLEIN_PATHWAY	1
gemfibrozil	PID_ARF6_DOWNSTREAM_PATHWAY	0.94
gemfibrozil	PID_ARF6_TRAFFICKING_PATHWAY	1
gemfibrozil	PID_ARF_3PATHWAY	1
gemfibrozil	PID_EPHA_FWDPATHWAY	1
gemfibrozil	PID_EPHRINB_REV_PATHWAY	1
gemfibrozil	PID_INTEGRIN_CS_PATHWAY	1
gemfibrozil	PID_RHOA_PATHWAY	1
gemfibrozil	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	1
gemfibrozil	REACTOME_AMYLOID_FIBER_FORMATION	1
gemfibrozil	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	1
gemfibrozil	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	1
gemfibrozil	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0
gemfibrozil	REACTOME_CHL1_INTERACTIONS	1
gemfibrozil	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	1
gemfibrozil	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	1
gemfibrozil	REACTOME_CRISTAE_FORMATION	0.87
gemfibrozil	REACTOME_DNA_REPLICATION_PRE_INITIATION	1
gemfibrozil	REACTOME_ENDOGENOUS_STEROLS	0.09
gemfibrozil	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	1
gemfibrozil	REACTOME_EPHRIN_SIGNALING	1
gemfibrozil	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1
gemfibrozil	REACTOME_EPH_EPHRIN_SIGNALING	1
gemfibrozil	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	1
gemfibrozil	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
gemfibrozil	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	1
gemfibrozil	REACTOME_GLUCOSE_METABOLISM	0.845
gemfibrozil	REACTOME_HCMV_INFECTION	1
gemfibrozil	REACTOME_HCMV_LATE_EVENTS	1
gemfibrozil	REACTOME_HDMS_DEMETHYLATE_HISTONES	1
gemfibrozil	REACTOME_INTESTINAL_ABSORPTION	0.045
gemfibrozil	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	1
gemfibrozil	REACTOME_MEIOTIC_RECOMBINATION	1
gemfibrozil	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.445
gemfibrozil	REACTOME_MITOPHAGY	1
gemfibrozil	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	1
gemfibrozil	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1
gemfibrozil	REACTOME_NEUROFASCIN_INTERACTIONS	1
gemfibrozil	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	1
gemfibrozil	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
gemfibrozil	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.835
gemfibrozil	REACTOME_O_LINKED_GLYCOSYLATION	1
gemfibrozil	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.615
gemfibrozil	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1
gemfibrozil	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	1
gemfibrozil	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	1
gemfibrozil	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	1
gemfibrozil	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0
gemfibrozil	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
gemfibrozil	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	1
gemfibrozil	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
gemfibrozil	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	1
gemfibrozil	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
gemfibrozil	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
gemfibrozil	REACTOME_SELENOAMINO_ACID_METABOLISM	1
gemfibrozil	REACTOME_SEMAPHORIN_INTERACTIONS	1
gemfibrozil	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	1
gemfibrozil	REACTOME_SIGNALING_BY_PDGF	1
gemfibrozil	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	1
gemfibrozil	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
gemfibrozil	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.05
gemfibrozil	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.04
gemfibrozil	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	1
gemfibrozil	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	1
gemfibrozil	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.99
gemfibrozil	REACTOME_TRYPTOPHAN_CATABOLISM	0.21
gemfibrozil	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.89
gemfibrozil	WP_AEROBIC_GLYCOLYSIS	0.73
gemfibrozil	WP_AFLATOXIN_B1_METABOLISM	0.03
gemfibrozil	WP_ARYLAMINE_METABOLISM	0.065
gemfibrozil	WP_AUTOPHAGY	0.475
gemfibrozil	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	1
gemfibrozil	WP_CORI_CYCLE	0.245
gemfibrozil	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
gemfibrozil	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0
gemfibrozil	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0
gemfibrozil	WP_ESTROGEN_METABOLISM_WP697	0.05
gemfibrozil	WP_ESTROGEN_RECEPTOR_PATHWAY	0.005
gemfibrozil	WP_FARNESOID_X_RECEPTOR_PATHWAY	0
gemfibrozil	WP_FATTY_ACID_OMEGA_OXIDATION	0.065
gemfibrozil	WP_FOCAL_ADHESION	1
gemfibrozil	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.405
gemfibrozil	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.5
gemfibrozil	WP_GLYCOLYSIS_IN_SENESCENCE	0.76
gemfibrozil	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.73
gemfibrozil	WP_HISTONE_MODIFICATIONS	1
gemfibrozil	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.815
gemfibrozil	WP_INFLAMMATORY_RESPONSE_PATHWAY	1
gemfibrozil	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	1
gemfibrozil	WP_LIVER_X_RECEPTOR_PATHWAY	0.06
gemfibrozil	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	1
gemfibrozil	WP_MONOAMINE_TRANSPORT	0.94
gemfibrozil	WP_MRNA_PROCESSING	1
gemfibrozil	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.005
gemfibrozil	WP_PI3K_AKT_SIGNALING_PATHWAY	1
gemfibrozil	WP_SEROTONIN_TRANSPORTER_ACTIVITY	1
gemfibrozil	WP_SULINDAC_METABOLIC_PATHWAY	0.06
gemfibrozil	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.56
gemfibrozil	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.785
evolocumab	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.201
evolocumab	BIOCARTA_EPHA4_PATHWAY	0.204
evolocumab	BIOCARTA_FXR_PATHWAY	0.007
evolocumab	BIOCARTA_NUCLEARRS_PATHWAY	0.077
evolocumab	BIOCARTA_STATHMIN_PATHWAY	0.449
evolocumab	KEGG_ABC_TRANSPORTERS	0.041
evolocumab	KEGG_AXON_GUIDANCE	0.309
evolocumab	KEGG_ECM_RECEPTOR_INTERACTION	0.126
evolocumab	KEGG_FOCAL_ADHESION	0.196
evolocumab	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.352
evolocumab	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.104
evolocumab	KEGG_MTOR_SIGNALING_PATHWAY	0.282
evolocumab	KEGG_O_GLYCAN_BIOSYNTHESIS	0.292
evolocumab	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.31
evolocumab	KEGG_REGULATION_OF_AUTOPHAGY	0.291
evolocumab	KEGG_RIBOSOME	0.773
evolocumab	KEGG_SULFUR_METABOLISM	0.258
evolocumab	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.23
evolocumab	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.765
evolocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.312
evolocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.346
evolocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.281
evolocumab	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.408
evolocumab	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.121
evolocumab	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.261
evolocumab	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.071
evolocumab	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.395
evolocumab	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.772
evolocumab	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.355
evolocumab	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.288
evolocumab	PID_ALPHA_SYNUCLEIN_PATHWAY	0.328
evolocumab	PID_ARF6_DOWNSTREAM_PATHWAY	0.301
evolocumab	PID_ARF6_TRAFFICKING_PATHWAY	0.28
evolocumab	PID_ARF_3PATHWAY	0.304
evolocumab	PID_EPHA_FWDPATHWAY	0.219
evolocumab	PID_EPHRINB_REV_PATHWAY	0.19
evolocumab	PID_INTEGRIN_CS_PATHWAY	0.144
evolocumab	PID_RHOA_PATHWAY	0.331
evolocumab	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.471
evolocumab	REACTOME_AMYLOID_FIBER_FORMATION	0.102
evolocumab	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.473
evolocumab	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.504
evolocumab	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.078
evolocumab	REACTOME_CHL1_INTERACTIONS	0.189
evolocumab	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.502
evolocumab	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.531
evolocumab	REACTOME_CRISTAE_FORMATION	0.086
evolocumab	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.617
evolocumab	REACTOME_ENDOGENOUS_STEROLS	0.076
evolocumab	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.226
evolocumab	REACTOME_EPHRIN_SIGNALING	0.23
evolocumab	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.122
evolocumab	REACTOME_EPH_EPHRIN_SIGNALING	0.203
evolocumab	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.502
evolocumab	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.775
evolocumab	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.527
evolocumab	REACTOME_GLUCOSE_METABOLISM	0.611
evolocumab	REACTOME_HCMV_INFECTION	0.346
evolocumab	REACTOME_HCMV_LATE_EVENTS	0.587
evolocumab	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.473
evolocumab	REACTOME_INTESTINAL_ABSORPTION	0.005
evolocumab	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.455
evolocumab	REACTOME_MEIOTIC_RECOMBINATION	0.545
evolocumab	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.154
evolocumab	REACTOME_MITOPHAGY	0.53
evolocumab	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.317
evolocumab	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.236
evolocumab	REACTOME_NEUROFASCIN_INTERACTIONS	0.29
evolocumab	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.539
evolocumab	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.765
evolocumab	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.076
evolocumab	REACTOME_O_LINKED_GLYCOSYLATION	0.17
evolocumab	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.284
evolocumab	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.519
evolocumab	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.496
evolocumab	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.427
evolocumab	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.59
evolocumab	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.047
evolocumab	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.757
evolocumab	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.498
evolocumab	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.738
evolocumab	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.278
evolocumab	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.771
evolocumab	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.758
evolocumab	REACTOME_SELENOAMINO_ACID_METABOLISM	0.788
evolocumab	REACTOME_SEMAPHORIN_INTERACTIONS	0.24
evolocumab	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.514
evolocumab	REACTOME_SIGNALING_BY_PDGF	0.214
evolocumab	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.497
evolocumab	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.766
evolocumab	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.077
evolocumab	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.052
evolocumab	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.437
evolocumab	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.57
evolocumab	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.376
evolocumab	REACTOME_TRYPTOPHAN_CATABOLISM	0.398
evolocumab	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.43
evolocumab	WP_AEROBIC_GLYCOLYSIS	0.272
evolocumab	WP_AFLATOXIN_B1_METABOLISM	0.223
evolocumab	WP_ARYLAMINE_METABOLISM	0.201
evolocumab	WP_AUTOPHAGY	0.198
evolocumab	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.267
evolocumab	WP_CORI_CYCLE	0.254
evolocumab	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.756
evolocumab	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.105
evolocumab	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.083
evolocumab	WP_ESTROGEN_METABOLISM_WP697	0.207
evolocumab	WP_ESTROGEN_RECEPTOR_PATHWAY	0.153
evolocumab	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.078
evolocumab	WP_FATTY_ACID_OMEGA_OXIDATION	0.231
evolocumab	WP_FOCAL_ADHESION	0.192
evolocumab	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.404
evolocumab	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.264
evolocumab	WP_GLYCOLYSIS_IN_SENESCENCE	0.276
evolocumab	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.085
evolocumab	WP_HISTONE_MODIFICATIONS	0.489
evolocumab	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.374
evolocumab	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.211
evolocumab	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.432
evolocumab	WP_LIVER_X_RECEPTOR_PATHWAY	0.042
evolocumab	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.265
evolocumab	WP_MONOAMINE_TRANSPORT	0.321
evolocumab	WP_MRNA_PROCESSING	0.667
evolocumab	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.072
evolocumab	WP_PI3K_AKT_SIGNALING_PATHWAY	0.206
evolocumab	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.28
evolocumab	WP_SULINDAC_METABOLIC_PATHWAY	0.254
evolocumab	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.073
evolocumab	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.327
alirocumab	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.201
alirocumab	BIOCARTA_EPHA4_PATHWAY	0.204
alirocumab	BIOCARTA_FXR_PATHWAY	0.007
alirocumab	BIOCARTA_NUCLEARRS_PATHWAY	0.077
alirocumab	BIOCARTA_STATHMIN_PATHWAY	0.449
alirocumab	KEGG_ABC_TRANSPORTERS	0.041
alirocumab	KEGG_AXON_GUIDANCE	0.309
alirocumab	KEGG_ECM_RECEPTOR_INTERACTION	0.126
alirocumab	KEGG_FOCAL_ADHESION	0.196
alirocumab	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.352
alirocumab	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.104
alirocumab	KEGG_MTOR_SIGNALING_PATHWAY	0.282
alirocumab	KEGG_O_GLYCAN_BIOSYNTHESIS	0.292
alirocumab	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.31
alirocumab	KEGG_REGULATION_OF_AUTOPHAGY	0.291
alirocumab	KEGG_RIBOSOME	0.773
alirocumab	KEGG_SULFUR_METABOLISM	0.258
alirocumab	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.23
alirocumab	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.765
alirocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.312
alirocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.346
alirocumab	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.281
alirocumab	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.408
alirocumab	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.121
alirocumab	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.261
alirocumab	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.071
alirocumab	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.395
alirocumab	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.772
alirocumab	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.355
alirocumab	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.288
alirocumab	PID_ALPHA_SYNUCLEIN_PATHWAY	0.328
alirocumab	PID_ARF6_DOWNSTREAM_PATHWAY	0.301
alirocumab	PID_ARF6_TRAFFICKING_PATHWAY	0.28
alirocumab	PID_ARF_3PATHWAY	0.304
alirocumab	PID_EPHA_FWDPATHWAY	0.219
alirocumab	PID_EPHRINB_REV_PATHWAY	0.19
alirocumab	PID_INTEGRIN_CS_PATHWAY	0.144
alirocumab	PID_RHOA_PATHWAY	0.331
alirocumab	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.471
alirocumab	REACTOME_AMYLOID_FIBER_FORMATION	0.102
alirocumab	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.473
alirocumab	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.504
alirocumab	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.078
alirocumab	REACTOME_CHL1_INTERACTIONS	0.189
