drug	canonical_pathway	perm_pvalue_adj
leuprolide	BIOCARTA_DEATH_PATHWAY	0.632
leuprolide	BIOCARTA_DNAFRAGMENT_PATHWAY	0.721
leuprolide	BIOCARTA_FAS_PATHWAY	0.596
leuprolide	BIOCARTA_G1_PATHWAY	0.522
leuprolide	BIOCARTA_HIVNEF_PATHWAY	0.607
leuprolide	BIOCARTA_RACCYCD_PATHWAY	0.233
leuprolide	BIOCARTA_SET_PATHWAY	0.613
leuprolide	BIOCARTA_TNFR1_PATHWAY	0.579
leuprolide	KEGG_CELL_CYCLE	0.637
leuprolide	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.336
leuprolide	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.221
leuprolide	KEGG_PATHWAYS_IN_CANCER	0.383
leuprolide	KEGG_PROSTATE_CANCER	0.266
leuprolide	KEGG_RNA_DEGRADATION	0.89
leuprolide	KEGG_SMALL_CELL_LUNG_CANCER	0.349
leuprolide	KEGG_SULFUR_METABOLISM	0.205
leuprolide	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.051
leuprolide	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	0.616
leuprolide	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.677
leuprolide	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.846
leuprolide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.436
leuprolide	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.652
leuprolide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.393
leuprolide	KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	0.07
leuprolide	KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	0.073
leuprolide	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	0.137
leuprolide	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.318
leuprolide	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.848
leuprolide	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	0.83
leuprolide	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.857
leuprolide	KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.881
leuprolide	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	0.818
leuprolide	KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	0.072
leuprolide	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.8
leuprolide	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.34
leuprolide	KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	0.142
leuprolide	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	0.055
leuprolide	KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	0.049
leuprolide	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	0.054
leuprolide	KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	0.057
leuprolide	KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	0.557
leuprolide	KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	0.044
leuprolide	KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	0.619
leuprolide	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	0.601
leuprolide	KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	0.066
leuprolide	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	0.059
leuprolide	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	0.097
leuprolide	KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	0.893
leuprolide	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.056
leuprolide	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.858
leuprolide	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	0.067
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	0.642
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	0.613
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.066
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	0.049
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	0.548
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	0.055
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	0.61
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S	0.609
leuprolide	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	0.046
leuprolide	KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.064
leuprolide	KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.072
leuprolide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.475
leuprolide	KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.036
leuprolide	KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.068
leuprolide	KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.037
leuprolide	KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.064
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.061
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	0.047
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	0.059
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	0.047
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	0.043
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	0.043
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.503
leuprolide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.47
leuprolide	KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.062
leuprolide	PID_AR_PATHWAY	0.489
leuprolide	PID_CASPASE_PATHWAY	0.616
leuprolide	PID_HDAC_CLASSI_PATHWAY	0.542
leuprolide	PID_HIV_NEF_PATHWAY	0.551
leuprolide	PID_HNF3A_PATHWAY	0.204
leuprolide	PID_SMAD2_3PATHWAY	0.153
leuprolide	PID_SYNDECAN_3_PATHWAY	0.085
leuprolide	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.633
leuprolide	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.108
leuprolide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.298
leuprolide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.071
leuprolide	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.094
leuprolide	REACTOME_APOPTOSIS	0.557
leuprolide	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.712
leuprolide	REACTOME_APOPTOTIC_EXECUTION_PHASE	0.631
leuprolide	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.324
leuprolide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.423
leuprolide	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.663
leuprolide	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.194
leuprolide	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.305
leuprolide	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.826
leuprolide	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.84
leuprolide	REACTOME_CS_DS_DEGRADATION	0.31
leuprolide	REACTOME_CTLA4_INHIBITORY_SIGNALING	0.2
leuprolide	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.616
leuprolide	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.889
leuprolide	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.323
leuprolide	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.274
leuprolide	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.271
leuprolide	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.271
leuprolide	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	0.332
leuprolide	REACTOME_DEFECTIVE_F9_ACTIVATION	0.419
leuprolide	REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	0.436
leuprolide	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0.279
leuprolide	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.341
leuprolide	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.704
leuprolide	REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY	0.6
leuprolide	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.851
leuprolide	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.122
leuprolide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.242
leuprolide	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.357
leuprolide	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.308
leuprolide	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.326
leuprolide	REACTOME_HS_GAG_BIOSYNTHESIS	0.296
leuprolide	REACTOME_HS_GAG_DEGRADATION	0.4
leuprolide	REACTOME_LINOLEIC_ACID_LA_METABOLISM	0.295
leuprolide	REACTOME_LIPID_PARTICLE_ORGANIZATION	0.122
leuprolide	REACTOME_METABOLISM_OF_CARBOHYDRATES	0.854
leuprolide	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.649
leuprolide	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.872
leuprolide	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.903
leuprolide	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.759
leuprolide	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	0.586
leuprolide	REACTOME_ORGANIC_ANION_TRANSPORT	0.408
leuprolide	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	0.478
leuprolide	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.503
leuprolide	REACTOME_PROGRAMMED_CELL_DEATH	0.581
leuprolide	REACTOME_PTK6_REGULATES_CELL_CYCLE	0.644
leuprolide	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.9
leuprolide	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	0.025
leuprolide	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.235
leuprolide	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.504
leuprolide	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	0.043
leuprolide	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	0.303
leuprolide	REACTOME_RUNX3_REGULATES_P14_ARF	0.419
leuprolide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.453
leuprolide	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	0.104
leuprolide	REACTOME_SENSORY_PERCEPTION	0.224
leuprolide	REACTOME_SENSORY_PROCESSING_OF_SOUND	0.529
leuprolide	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.656
leuprolide	REACTOME_SEROTONIN_RECEPTORS	0.03
leuprolide	REACTOME_SIGNALING_BY_NODAL	0.068
leuprolide	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.396
leuprolide	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	0.09
leuprolide	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.853
leuprolide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.442
leuprolide	WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	0.644
leuprolide	WP_ACUTE_VIRAL_MYOCARDITIS	0.312
leuprolide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.313
leuprolide	WP_APOPTOSIS	0.423
leuprolide	WP_CELL_CYCLE	0.634
leuprolide	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.667
leuprolide	WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	0.633
leuprolide	WP_G1_TO_S_CELL_CYCLE_CONTROL	0.688
leuprolide	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	0.223
leuprolide	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.251
leuprolide	WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	0.103
leuprolide	WP_INTEGRATED_CANCER_PATHWAY	0.492
leuprolide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.615
leuprolide	WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	0.13
leuprolide	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	0.264
leuprolide	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	0.382
leuprolide	WP_METASTATIC_BRAIN_TUMOR	0.367
leuprolide	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	0.612
leuprolide	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.31
leuprolide	WP_MRNA_PROCESSING	0.92
leuprolide	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.044
leuprolide	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.456
leuprolide	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.868
leuprolide	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR	0.099
leuprolide	WP_SMALL_CELL_LUNG_CANCER	0.377
leuprolide	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	0.696
leuprolide	WP_TGF_SMAD_SIGNALING_PATHWAY	0.197
leuprolide	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	0.079
leuprolide	WP_TROP2_REGULATORY_SIGNALING	0.379
leuprolide	WP_VITAMIN_D_RECEPTOR_PATHWAY	0.43
goserelin	SA_CASPASE_CASCADE	1
goserelin	SA_G1_AND_S_PHASES	1
goserelin	SA_REG_CASCADE_OF_CYCLIN_EXPR	1
goserelin	BIOCARTA_ARF_PATHWAY	0.728
goserelin	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.346
goserelin	BIOCARTA_CASPASE_PATHWAY	1
goserelin	BIOCARTA_CELLCYCLE_PATHWAY	1
goserelin	BIOCARTA_CTCF_PATHWAY	0.522
goserelin	BIOCARTA_D4GDI_PATHWAY	0.896
goserelin	BIOCARTA_DEATH_PATHWAY	1
goserelin	BIOCARTA_DNAFRAGMENT_PATHWAY	1
goserelin	BIOCARTA_FAS_PATHWAY	1
goserelin	BIOCARTA_G1_PATHWAY	1
goserelin	BIOCARTA_HIVNEF_PATHWAY	1
goserelin	BIOCARTA_RACCYCD_PATHWAY	0.466
goserelin	BIOCARTA_SET_PATHWAY	0.824
goserelin	BIOCARTA_TNFR1_PATHWAY	0.948
goserelin	KEGG_CELL_CYCLE	1
goserelin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.564
goserelin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.442
goserelin	KEGG_PATHWAYS_IN_CANCER	0.766
goserelin	KEGG_PROSTATE_CANCER	0.532
goserelin	KEGG_RNA_DEGRADATION	1
goserelin	KEGG_SMALL_CELL_LUNG_CANCER	0.698
goserelin	KEGG_SULFUR_METABOLISM	0.068
goserelin	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.102
goserelin	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	1
goserelin	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	1
goserelin	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.872
goserelin	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.786
goserelin	KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	0.14
goserelin	KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	0.146
goserelin	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	0.274
goserelin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.596
goserelin	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	1
goserelin	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	1
goserelin	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	1
goserelin	KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.806
goserelin	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	1
goserelin	KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	0.144
goserelin	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	1
goserelin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.68
goserelin	KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	0.284
goserelin	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	0.11
goserelin	KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	0.098
goserelin	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	0.108
goserelin	KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	0.114
goserelin	KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	1
goserelin	KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	0.088
goserelin	KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	0.132
goserelin	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	0.118
goserelin	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	0.194
goserelin	KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	1
goserelin	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.112
goserelin	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	1
goserelin	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	0.134
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.132
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	0.098
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	0.11
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S	1
goserelin	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	0.092
goserelin	KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.128
goserelin	KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.144
goserelin	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.95
goserelin	KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.072
goserelin	KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.136
goserelin	KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.074
goserelin	KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.128
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.122
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	0.094
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	0.118
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	0.094
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	0.086
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	0.086
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	1
goserelin	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.94
goserelin	KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.124
goserelin	PID_AR_PATHWAY	0.978
goserelin	PID_CASPASE_PATHWAY	1
goserelin	PID_HDAC_CLASSI_PATHWAY	1
goserelin	PID_HIV_NEF_PATHWAY	1
goserelin	PID_HNF3A_PATHWAY	0.386
goserelin	PID_SMAD2_3PATHWAY	0.306
goserelin	PID_SYNDECAN_3_PATHWAY	0.094
goserelin	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	1
goserelin	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.216
goserelin	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.244
goserelin	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.142
goserelin	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.188
goserelin	REACTOME_APOPTOSIS	1
goserelin	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.798
